,Date,Price,Open,High,Low,Vol.,Change %,portid_rizhao,portname_rizhao,country_rizhao,ISO3_rizhao,portcalls_container_rizhao,portcalls_dry_bulk_rizhao,portcalls_general_cargo_rizhao,portcalls_roro_rizhao,portcalls_tanker_rizhao,portcalls_cargo_rizhao,portcalls_rizhao,import_container_rizhao,import_dry_bulk_rizhao,import_general_cargo_rizhao,import_roro_rizhao,import_tanker_rizhao,import_cargo_rizhao,import_rizhao,export_container_rizhao,export_dry_bulk_rizhao,export_general_cargo_rizhao,export_roro_rizhao,export_tanker_rizhao,export_cargo_rizhao,export_rizhao,ObjectId_rizhao,portid_santos,portname_santos,country_santos,ISO3_santos,portcalls_container_santos,portcalls_dry_bulk_santos,portcalls_general_cargo_santos,portcalls_roro_santos,portcalls_tanker_santos,portcalls_cargo_santos,portcalls_santos,import_container_santos,import_dry_bulk_santos,import_general_cargo_santos,import_roro_santos,import_tanker_santos,import_cargo_santos,import_santos,export_container_santos,export_dry_bulk_santos,export_general_cargo_santos,export_roro_santos,export_tanker_santos,export_cargo_santos,export_santos,ObjectId_santos
671,2022-03-24,"1,700.75","1,722.25","1,730.00","1,697.50",72.41K,-1.05%,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,298219.855261658,0.0,0.0,0.0,298219.855261658,298219.855261658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251912,port1160,Santos,Brazil,BRA,6,4,1,0,2,11,13,38136.7259959392,0.0,0.0,0.0,6919.77417474455,38136.7259959392,45056.5001706838,25685.5292633052,139111.415169413,6864.4956723893,0.0,0.0,171661.440105107,171661.440105107,373701
670,2022-03-25,"1,710.25","1,702.00","1,714.25","1,684.75",64.50K,0.56%,port1105,Rizhao,China,CHN,2,2,0,0,0,4,4,815.387121662679,17328.1513253441,0.0,0.0,0.0,18143.5384470068,18143.5384470068,8744.89123590795,0.0,0.0,0.0,0.0,8744.89123590795,8744.89123590795,251916,port1160,Santos,Brazil,BRA,5,7,2,1,4,15,19,1452.02868829469,9142.93377553874,0.0,0.0,15532.1613040219,10594.9624638334,26127.1237678554,56428.8037426135,205626.167319948,16467.3064601788,7151.14048663432,38864.3009704948,285673.418009375,324537.718979869,373702
669,2022-03-28,"1,664.25","1,703.00","1,710.00","1,661.00",76.63K,-2.69%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,195314.306475745,0.0,0.0,0.0,195314.306475745,195314.306475745,5823.70429783819,48973.2723359462,1080.53250589095,0.0,0.0,55877.5091396754,55877.5091396754,251928,port1160,Santos,Brazil,BRA,5,4,0,0,4,9,13,50996.3186517657,8105.65482063025,0.0,0.0,0.0,59101.9734723959,59101.9734723959,28229.7064523543,94437.1020491953,0.0,0.0,9834.70318078167,122666.80850155,132501.511682331,373705
668,2022-03-29,"1,643.00","1,662.50","1,673.00","1,622.00",107.19K,-1.28%,port1105,Rizhao,China,CHN,0,5,2,0,0,7,7,0.0,198138.183943908,3933.78661889341,0.0,0.0,202071.970562801,202071.970562801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251932,port1160,Santos,Brazil,BRA,6,2,1,0,1,9,10,0.0,11475.1005161787,0.0,0.0,0.0,11475.1005161787,11475.1005161787,119980.88988485,40531.9235196936,13329.8016185992,0.0,9481.81112643512,173842.615023142,183324.426149578,373706
667,2022-03-30,"1,664.00","1,644.00","1,683.75","1,638.75",67.72K,1.28%,port1105,Rizhao,China,CHN,2,7,1,0,1,10,11,0.0,166610.126953691,0.0,0.0,0.0,166610.126953691,166610.126953691,3765.11004393416,53067.3867599582,4988.61144092889,0.0,0.0,61821.1082448213,61821.1082448213,251936,port1160,Santos,Brazil,BRA,6,6,2,1,2,15,17,6436.05285632477,8193.5344150636,0.0,0.0,0.0,14629.5872713884,14629.5872713884,55933.9147701515,179536.521907914,2847.13914758251,4976.455167738,18093.9757160008,243294.030993386,261388.006709387,373707
666,2022-03-31,"1,618.25","1,666.75","1,680.00","1,613.50",96.37K,-2.75%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,88719.7885894093,0.0,0.0,0.0,88719.7885894093,88719.7885894093,3590.12382127174,6382.05798493568,1231.19404172725,0.0,0.0,11203.3758479347,11203.3758479347,251944,port1160,Santos,Brazil,BRA,5,3,0,0,2,8,10,62216.9638042542,4955.72689833968,0.0,0.0,12990.0837429021,67172.6907025939,80162.774445496,26610.6968409209,83900.5058714796,0.0,0.0,13574.7226978213,110511.202712401,124085.925410222,373708
665,2022-04-01,"1,582.75","1,620.75","1,628.50","1,580.75",102.86K,-2.19%,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,222149.518952738,0.0,0.0,0.0,222149.518952738,222149.518952738,8360.88726518986,0.0,0.0,0.0,0.0,8360.88726518986,8360.88726518986,251948,port1160,Santos,Brazil,BRA,4,1,1,0,2,6,8,63027.5755948238,22730.966838162,0.0,0.0,13176.4703453857,85758.5424329857,98935.0127783714,5245.03793905026,0.0,2671.78086905161,0.0,0.0,7916.81880810187,7916.81880810187,373709
664,2022-04-04,"1,602.25","1,584.00","1,606.00","1,576.75",71.53K,1.23%,port1105,Rizhao,China,CHN,2,6,2,0,0,10,10,12988.1637432968,136453.402318902,0.0,0.0,0.0,149441.566062198,149441.566062198,0.0,0.0,6370.75877987562,0.0,0.0,6370.75877987562,6370.75877987562,251960,port1160,Santos,Brazil,BRA,5,4,2,0,3,11,14,47745.9130524987,24724.318244742,0.0,0.0,10121.32047857,72470.2312972407,82591.5517758107,22669.7801373577,38859.6860211879,37226.6994826465,0.0,6321.318948526,98756.1656411921,105077.484589718,373712
663,2022-04-05,"1,631.00","1,605.00","1,635.25","1,604.25",66.28K,1.79%,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,815.387121662679,37005.8298574385,0.0,0.0,0.0,37821.2169791012,37821.2169791012,8744.89123590795,15763.2166729959,0.0,0.0,0.0,24508.1079089038,24508.1079089038,251964,port1160,Santos,Brazil,BRA,6,6,1,0,3,13,16,73121.5727284032,0.0,0.0,0.0,8918.21612928814,73121.5727284032,82039.7888576914,27636.4111886647,176530.544716706,5904.84347371539,0.0,12975.0087538424,210071.799379087,223046.808132929,373713
662,2022-04-06,"1,619.50","1,630.00","1,643.00","1,615.00",75.08K,-0.71%,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,245203.913296409,0.0,0.0,0.0,245203.913296409,245203.913296409,0.0,13017.1310688687,0.0,0.0,0.0,13017.1310688687,13017.1310688687,251968,port1160,Santos,Brazil,BRA,5,3,0,1,3,9,12,18897.5164988708,1706.14307476587,0.0,0.0,13336.8750134772,20603.6595736366,33940.5345871138,17546.6366835131,66013.8510375598,0.0,1706.12866711101,0.0,85266.6163881838,85266.6163881838,373714
661,2022-04-07,"1,645.50","1,620.00","1,652.75","1,614.75",114.55K,1.61%,port1105,Rizhao,China,CHN,1,3,1,0,0,5,5,0.0,106820.163804196,840.604625018168,0.0,0.0,107660.768429214,107660.768429214,5198.54719646792,0.0,0.0,0.0,0.0,5198.54719646792,5198.54719646792,251971,port1160,Santos,Brazil,BRA,8,6,1,0,2,15,17,73309.7447253461,1612.02119037585,0.0,0.0,0.0,74921.7659157219,74921.7659157219,37230.0310205962,173494.027826447,22715.2258281355,0.0,13411.9943581659,233439.284675179,246851.279033345,373715
660,2022-04-08,"1,689.00","1,647.75","1,689.75","1,645.50",116.41K,2.64%,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,4536.32428343406,172873.731317856,0.0,0.0,0.0,177410.05560129,177410.05560129,3845.45595755474,3849.6621581375,0.0,0.0,0.0,7695.11811569224,7695.11811569224,251973,port1160,Santos,Brazil,BRA,4,5,2,1,3,12,15,16245.1717896473,23560.1050461114,0.0,0.0,8603.36072015797,39805.2768357587,48408.6375559167,38900.3609327377,113638.300800275,15717.8918746756,2819.38824295368,3850.08221986761,171075.941850642,174926.024070509,373716
659,2022-04-11,"1,655.25","1,691.00","1,697.50","1,651.50",113.89K,-2.00%,port1105,Rizhao,China,CHN,2,6,2,0,1,10,11,15698.3833379447,78750.4545410275,0.0,0.0,3654.55225732493,94448.8378789722,98103.3901362972,3336.10124923411,7699.03203560648,3131.61482888884,0.0,0.0,14166.7481137294,14166.7481137294,251982,port1160,Santos,Brazil,BRA,5,3,1,0,5,9,14,43085.3650889613,0.0,150.165360810713,0.0,26246.8095454247,43235.530449772,69482.3399951967,39199.5610323178,97236.8282341083,0.0,0.0,568.045712187707,136436.389266426,137004.434978614,373719
658,2022-04-12,"1,670.25","1,658.75","1,682.75","1,657.00",104.83K,0.91%,port1105,Rizhao,China,CHN,0,8,0,0,0,8,8,0.0,280634.148613909,0.0,0.0,0.0,280634.148613909,280634.148613909,0.0,47459.6433204339,0.0,0.0,0.0,47459.6433204339,47459.6433204339,251985,port1160,Santos,Brazil,BRA,7,8,1,1,2,17,19,17003.9374123734,0.0,0.0,0.0,8363.20770951991,17003.9374123734,25367.1451218933,70828.1417812625,223088.668988093,9366.81115134716,3306.8462300704,0.0,306590.468150773,306590.468150773,373720
657,2022-04-13,"1,676.00","1,672.25","1,681.25","1,652.00",117.94K,0.34%,port1105,Rizhao,China,CHN,1,6,1,0,0,8,8,0.0,247129.017461278,0.0,0.0,0.0,247129.017461278,247129.017461278,0.0,4028.28700530053,5651.73627853707,0.0,0.0,9680.0232838376,9680.0232838376,251988,port1160,Santos,Brazil,BRA,5,3,0,1,1,9,10,34078.4568481498,0.0,0.0,0.0,0.0,34078.4568481498,34078.4568481498,30047.0920694506,57419.2261331542,0.0,1644.83376916562,0.0,89111.1519717705,89111.1519717705,373721
656,2022-04-14,"1,682.25","1,678.50","1,692.50","1,670.00",78.74K,0.37%,port1105,Rizhao,China,CHN,1,10,3,0,0,14,14,1042.0512366335,321945.818615967,4367.11263353512,0.0,0.0,327354.982486136,327354.982486136,0.0,24492.5498422772,7212.48073458273,0.0,0.0,31705.03057686,31705.03057686,251991,port1160,Santos,Brazil,BRA,5,6,1,0,4,12,16,12361.8449923538,15050.2382251323,0.0,0.0,11512.1021236071,27412.0832174862,38924.1853410933,34595.5479019081,78617.5333278916,3298.32404851393,0.0,14606.8045609725,116511.405278314,131118.209839286,373722
655,2022-04-15,"1,681.00","1,681.00","1,681.00","1,681.00",,-0.07%,port1105,Rizhao,China,CHN,2,3,0,0,2,5,7,0.0,108557.974647056,0.0,0.0,0.0,108557.974647056,108557.974647056,0.0,6798.96068471107,0.0,0.0,0.0,6798.96068471107,6798.96068471107,251994,port1160,Santos,Brazil,BRA,7,2,2,1,3,12,15,24297.1794488797,0.0,1157.64831658659,0.0,9200.10979974482,25454.8277654663,34654.9375652111,143963.437593589,58499.8925111913,21949.9160915106,2206.08858378114,14920.1856975399,226619.334780072,241539.520477612,373723
654,2022-04-18,"1,714.75","1,688.75","1,720.50","1,688.50",83.05K,2.01%,port1105,Rizhao,China,CHN,2,8,1,0,0,11,11,0.0,462970.236373746,0.0,0.0,0.0,462970.236373746,462970.236373746,3886.4766822124,60832.3068500226,0.0,0.0,0.0,64718.783532235,64718.783532235,251601,port1160,Santos,Brazil,BRA,7,5,1,0,5,13,18,67547.2967822181,12331.0478441117,0.0,0.0,23293.5710877483,79878.3446263297,103171.915714078,56285.9820583012,134317.172591573,17034.3247759814,0.0,11554.6025170473,207637.479425856,219192.081942903,373726
653,2022-04-19,"1,716.50","1,712.00","1,730.00","1,705.25",71.59K,0.10%,port1105,Rizhao,China,CHN,1,4,2,0,0,7,7,12048.7009116334,177834.730419241,0.0,0.0,0.0,189883.431330874,189883.431330874,0.0,7014.53715820266,6807.74463207486,0.0,0.0,13822.2817902775,13822.2817902775,251602,port1160,Santos,Brazil,BRA,5,5,1,0,2,11,13,613.159043218686,13694.9625023234,0.0,0.0,19685.0014178252,14308.1215455421,33993.1229633673,27932.5879461548,77214.5739806486,12872.4936142514,0.0,0.0,118019.655541055,118019.655541055,373727
652,2022-04-20,"1,746.75","1,718.00","1,750.00","1,714.50",89.81K,1.76%,port1105,Rizhao,China,CHN,0,5,0,0,1,5,6,0.0,115177.297969998,0.0,0.0,0.0,115177.297969998,115177.297969998,0.0,28575.0118237658,0.0,0.0,0.0,28575.0118237658,28575.0118237658,251603,port1160,Santos,Brazil,BRA,3,6,4,1,3,14,17,20484.0240642053,18523.1085615555,0.0,0.0,0.0,39007.1326257608,39007.1326257608,22804.805485728,198419.421977966,29202.9711325934,550.036091591966,24787.3310564443,250977.23468788,275764.565744324,373728
651,2022-04-21,"1,748.25","1,747.50","1,752.75","1,728.25",86.06K,0.09%,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,192155.876162403,0.0,0.0,0.0,192155.876162403,192155.876162403,1605.01391572154,16020.5571871378,0.0,0.0,0.0,17625.5711028593,17625.5711028593,251604,port1160,Santos,Brazil,BRA,9,3,1,0,2,13,15,34196.1184813757,0.0,21784.9433576877,0.0,0.0,55981.0618390635,55981.0618390635,68546.3294610401,92159.8163533387,0.0,0.0,6315.06580630152,160706.145814379,167021.21162068,373729
650,2022-04-22,"1,716.00","1,747.50","1,757.50","1,704.25",85.15K,-1.84%,port1105,Rizhao,China,CHN,1,5,2,0,1,8,9,14597.6732479936,324998.814429501,2265.4116894775,0.0,0.0,341861.899366972,341861.899366972,0.0,4106.92273714833,20943.9796987639,0.0,0.0,25050.9024359123,25050.9024359123,251605,port1160,Santos,Brazil,BRA,3,5,1,1,3,10,13,6449.3821188638,0.0,0.0,0.0,16826.6231793114,6449.3821188638,23276.0052981752,44565.8826719524,129818.313068747,13538.9475557394,2197.89328123425,17151.6755225374,190121.036577673,207272.71210021,373730
649,2022-04-25,"1,703.50","1,715.00","1,723.25","1,685.75",76.95K,-0.73%,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251608,port1160,Santos,Brazil,BRA,5,6,3,0,0,14,14,27244.3694230159,11638.944435258,1454.74419255563,0.0,0.0,40338.0580508295,40338.0580508295,39363.1800295601,103386.706428472,24735.7399183648,0.0,0.0,167485.626376397,167485.626376397,373733
648,2022-04-26,"1,705.25","1,704.25","1,726.25","1,693.25",59.61K,0.10%,port1105,Rizhao,China,CHN,2,12,4,0,1,18,19,0.0,363264.550959719,2305.164582785,0.0,791.822637987268,365569.715542504,366361.538180491,2532.32710986323,47077.0195584638,18853.8398953402,0.0,125.372322323307,68463.1865636673,68588.5588859906,251609,port1160,Santos,Brazil,BRA,6,6,1,0,3,13,16,20628.6963226316,19001.2430789496,0.0,0.0,4525.55721123051,39629.9394015812,44155.4966128117,41890.1768794904,151762.190219299,178.060765877206,0.0,9850.80236463369,193830.427864666,203681.2302293,373734
647,2022-04-27,"1,726.50","1,706.00","1,735.50","1,700.00",49.61K,1.25%,port1105,Rizhao,China,CHN,3,7,2,0,1,12,13,21181.9501449086,233628.694687664,9383.52580829711,0.0,0.0,264194.17064087,264194.17064087,276.114769915821,0.0,2883.52376581871,0.0,0.0,3159.63853573453,3159.63853573453,251610,port1160,Santos,Brazil,BRA,4,4,1,1,4,10,14,11757.6828837397,0.0,0.0,0.0,6544.63100248911,11757.6828837397,18302.3138862288,44236.3652243163,121832.130871119,7128.44351660249,4583.74953540308,26942.9652662466,177780.68914744,204723.654413687,373735
646,2022-04-28,"1,706.50","1,728.25","1,734.00","1,703.75",26.98K,-1.16%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,219354.014188501,0.0,0.0,0.0,219354.014188501,219354.014188501,2470.08197496622,33070.5964646446,16421.7277943263,0.0,0.0,51962.4062339372,51962.4062339372,251611,port1160,Santos,Brazil,BRA,5,2,1,0,4,8,12,5332.92397556844,0.0,0.0,0.0,17284.4425076484,5332.92397556844,22617.3664832168,70896.7879316893,64326.7015563189,5769.05057898781,0.0,15955.0808751663,140992.540066996,156947.620942162,373736
645,2022-04-29,"1,708.25","1,711.00","1,727.75","1,707.00",3.08K,0.10%,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,340202.038876258,0.0,0.0,0.0,340202.038876258,340202.038876258,1288.71645265704,0.0,0.0,0.0,0.0,1288.71645265704,1288.71645265704,251612,port1160,Santos,Brazil,BRA,4,3,0,1,2,8,10,29946.2150422213,0.0,0.0,0.0,2141.61820715699,29946.2150422213,32087.8332493783,23485.2807011918,70997.0240313012,0.0,4418.9740782399,4783.52043875748,98901.2788107329,103684.79924949,373737
644,2022-05-02,"1,674.00","1,712.25","1,712.25","1,664.00",1.45K,-2.00%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,169326.303968624,3773.63483819018,0.0,0.0,173099.938806815,173099.938806815,2221.2297417542,31274.5352551549,0.0,0.0,0.0,33495.7649969091,33495.7649969091,251615,port1160,Santos,Brazil,BRA,4,7,3,0,4,14,18,30485.6946545451,12931.605634137,8690.89631894305,0.0,10627.4105172888,52108.1966076252,62735.607124914,33082.0260020726,180278.686640463,20398.6803062887,0.0,56647.3291194252,233759.392948824,290406.72206825,373621
643,2022-05-03,"1,659.00","1,671.50","1,688.00","1,659.50",0.71K,-0.90%,port1105,Rizhao,China,CHN,0,4,1,0,0,5,5,0.0,222030.470541058,0.0,0.0,0.0,222030.470541058,222030.470541058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251616,port1160,Santos,Brazil,BRA,6,3,1,1,4,11,15,1089.79297753135,0.0,0.0,0.0,6722.4216954298,1089.79297753135,7812.21467296115,52852.4623318962,66978.8113963997,21160.3918058338,6058.84171094731,9873.24687858396,147050.507245077,156923.754123661,373682
642,2022-05-04,"1,669.75","1,659.50","1,672.75","1,652.50",0.87K,0.65%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,16246.6086096416,217141.496910547,0.0,0.0,0.0,233388.105520189,233388.105520189,0.0,0.0,1584.96362809202,0.0,0.0,1584.96362809202,1584.96362809202,251617,port1160,Santos,Brazil,BRA,4,3,4,0,2,11,13,28598.0585290741,0.0,252.734550145109,0.0,6423.28337784026,28850.7930792192,35274.0764570595,46431.9541502874,72681.92804206,44840.6288688524,0.0,1807.77135801065,163954.5110612,165762.282419211,373688
641,2022-05-05,"1,678.50","1,682.50","1,699.50","1,674.50",0.84K,0.52%,port1105,Rizhao,China,CHN,1,6,2,0,0,9,9,0.0,281905.568271055,0.0,0.0,0.0,281905.568271055,281905.568271055,2455.96555679974,24101.1563269059,13297.1018862764,0.0,0.0,39854.223769982,39854.223769982,251618,port1160,Santos,Brazil,BRA,4,5,0,1,1,10,11,32431.2629801778,0.0,0.0,0.0,0.0,32431.2629801778,32431.2629801778,0.0,154522.51694536,0.0,5531.33778861134,0.0,160053.854733971,160053.854733971,373695
640,2022-05-06,"1,655.50","1,671.00","1,674.00","1,654.00",0.35K,-1.37%,port1105,Rizhao,China,CHN,0,7,1,0,0,8,8,0.0,85934.0290944094,3722.29952334034,0.0,0.0,89656.3286177497,89656.3286177497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251619,port1160,Santos,Brazil,BRA,9,4,0,1,3,14,17,49711.0165611894,2147.97546334716,0.0,0.0,18337.7788218797,51858.9920245365,70196.7708464162,24085.282114509,100622.968666775,0.0,5717.81017968049,17431.597842576,130426.060960965,147857.658803541,373742
639,2022-05-09,"1,621.00","1,652.50","1,652.50","1,615.25",0.31K,-2.08%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,257671.704028441,0.0,0.0,0.0,257671.704028441,257671.704028441,644.300599924827,0.0,88.957133148125,0.0,0.0,733.257733072952,733.257733072952,251622,port1160,Santos,Brazil,BRA,7,7,1,0,5,15,20,53502.5540897071,21389.4693491809,0.0,0.0,30083.7634578237,74892.0234388879,104975.786896712,42929.9423589501,199177.643784975,914.275038698928,0.0,11356.7738664547,243021.861182624,254378.635049079,373753
638,2022-05-10,"1,630.00","1,626.00","1,641.50","1,623.50",0.40K,0.56%,port1105,Rizhao,China,CHN,0,6,4,0,0,10,10,0.0,166413.840222292,0.0,0.0,0.0,166413.840222292,166413.840222292,0.0,8433.13649482161,8089.21905722746,0.0,0.0,16522.3555520491,16522.3555520491,251623,port1160,Santos,Brazil,BRA,5,7,0,0,3,12,15,3703.68685158998,18082.3541189175,0.0,0.0,0.0,21786.0409705075,21786.0409705075,48152.0028078602,184079.956280229,0.0,0.0,22383.2857861153,232231.959088089,254615.244874204,373761
637,2022-05-11,"1,650.25","1,629.00","1,658.00","1,629.00",0.32K,1.24%,port1105,Rizhao,China,CHN,0,4,3,0,0,7,7,0.0,196579.012058294,3722.29952334034,0.0,0.0,200301.311581634,200301.311581634,0.0,0.0,9253.12781271826,0.0,0.0,9253.12781271826,9253.12781271826,251624,port1160,Santos,Brazil,BRA,3,5,1,1,0,10,10,3195.57951956491,0.0,0.0,0.0,0.0,3195.57951956491,3195.57951956491,0.0,132110.179482952,6181.34272328398,4593.33889899268,0.0,142884.861105229,142884.861105229,373805
636,2022-05-12,"1,660.25","1,641.50","1,664.25","1,635.50",0.07K,0.61%,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251625,port1160,Santos,Brazil,BRA,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.3603856775,0.0,0.0,0.0,19029.3603856775,19029.3603856775,373824
635,2022-05-13,"1,723.25","1,712.25","1,723.25","1,712.25",0.02K,3.79%,port1105,Rizhao,China,CHN,3,9,1,0,0,13,13,0.0,107056.37506396,0.0,0.0,0.0,107056.37506396,107056.37506396,5322.76728177067,40595.1467287086,156.087904484837,0.0,0.0,46074.0019149641,46074.0019149641,251628,port1160,Santos,Brazil,BRA,5,4,1,1,5,11,16,34413.9921766744,0.0,0.0,0.0,29229.4141286567,34413.9921766744,63643.4063053311,55067.3687975904,93118.540551979,30612.1999460855,5519.77509347819,34587.487516012,184317.884389133,218905.371905145,373829
634,2022-05-16,"1,656.50","1,657.50","1,668.00","1,650.25",63.37K,-3.87%,port1105,Rizhao,China,CHN,0,7,3,0,0,10,10,0.0,225809.6294836,13378.9255570019,0.0,0.0,239188.555040601,239188.555040601,0.0,37631.4779545873,14481.3298766282,0.0,0.0,52112.8078312155,52112.8078312155,251631,port1160,Santos,Brazil,BRA,6,5,1,0,5,12,17,50161.7882441346,42994.5604496973,0.0,0.0,1538.86446744745,93156.348693832,94695.2131612794,123763.911534421,49324.7752902939,502.726982551809,0.0,12328.830199744,173591.413807266,185920.24400701,373844
633,2022-05-17,"1,678.00","1,655.00","1,684.25","1,645.25",76.92K,1.30%,port1105,Rizhao,China,CHN,0,2,2,0,1,4,5,0.0,58555.2673181646,6549.59065666472,0.0,0.0,65104.8579748293,65104.8579748293,0.0,14733.0876459154,3773.63483819018,0.0,0.0,18506.7224841056,18506.7224841056,251632,port1160,Santos,Brazil,BRA,8,8,0,1,3,17,20,18820.9273656416,13072.561787901,0.0,0.0,23244.1603734941,31893.4891535426,55137.6495270367,71927.287147976,109189.864005362,0.0,2749.01024141661,7212.68752536655,183866.161394755,191078.848920121,373849
