,Date,Price,Open,High,Low,Vol.,Change %,portid_buenaventura,portname_buenaventura,country_buenaventura,ISO3_buenaventura,portcalls_container_buenaventura,portcalls_dry_bulk_buenaventura,portcalls_general_cargo_buenaventura,portcalls_roro_buenaventura,portcalls_tanker_buenaventura,portcalls_cargo_buenaventura,portcalls_buenaventura,import_container_buenaventura,import_dry_bulk_buenaventura,import_general_cargo_buenaventura,import_roro_buenaventura,import_tanker_buenaventura,import_cargo_buenaventura,import_buenaventura,export_container_buenaventura,export_dry_bulk_buenaventura,export_general_cargo_buenaventura,export_roro_buenaventura,export_tanker_buenaventura,export_cargo_buenaventura,export_buenaventura,ObjectId_buenaventura,portid_neworleans,portname_neworleans,country_neworleans,ISO3_neworleans,portcalls_container_neworleans,portcalls_dry_bulk_neworleans,portcalls_general_cargo_neworleans,portcalls_roro_neworleans,portcalls_tanker_neworleans,portcalls_cargo_neworleans,portcalls_neworleans,import_container_neworleans,import_dry_bulk_neworleans,import_general_cargo_neworleans,import_roro_neworleans,import_tanker_neworleans,import_cargo_neworleans,import_neworleans,export_container_neworleans,export_dry_bulk_neworleans,export_general_cargo_neworleans,export_roro_neworleans,export_tanker_neworleans,export_cargo_neworleans,export_neworleans,ObjectId_neworleans
1453,2019-02-01,106.8,109.0,110.1,106.65,17.22K,-2.02%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,6938.49858117808,0.0,0.0,0.0,0.0,6938.49858117808,6938.49858117808,23236.8410045286,0.0,0.0,0.0,0.0,23236.8410045286,23236.8410045286,1091740,port812,New Orleans,United States,USA,2,6,0,0,9,8,17,6082.20727166942,374.885561214369,0.0,0.0,19067.5965547643,6457.09283288379,25524.6893876481,1624.22088373323,51165.8448083144,0.0,0.0,56690.2255205104,52790.0656920476,109480.291212558,3123605
1452,2019-02-04,108.65,106.8,109.3,106.3,19.58K,1.73%,port183,Buenaventura,Colombia,COL,3,0,0,1,0,4,4,8606.95572828683,0.0,0.0,1364.0536890806,0.0,9971.00941736744,9971.00941736744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091743,port812,New Orleans,United States,USA,0,1,0,0,5,1,6,0.0,584.204088157327,0.0,0.0,50654.5412689548,584.204088157327,51238.7453571121,0.0,0.0,0.0,0.0,21302.7239315826,0.0,21302.7239315826,3123615
1451,2019-02-05,107.95,108.75,109.25,107.3,18.46K,-0.64%,port183,Buenaventura,Colombia,COL,3,3,1,0,0,7,7,20362.2589295817,44246.9906874407,3902.94425357902,0.0,0.0,68512.1938706014,68512.1938706014,7873.65968141877,1168.37379261669,0.0,0.0,0.0,9042.03347403547,9042.03347403547,1091744,port812,New Orleans,United States,USA,0,1,0,0,2,1,3,0.0,17949.7065528746,0.0,0.0,232.045537862644,17949.7065528746,18181.7520907373,0.0,0.0,0.0,0.0,22611.1200483579,0.0,22611.1200483579,3123618
1450,2019-02-06,108.55,107.85,108.85,107.4,20.30K,0.56%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091745,port812,New Orleans,United States,USA,0,2,1,0,2,3,5,0.0,32691.1811912461,0.0,0.0,272.109513807064,32691.1811912461,32963.2907050532,0.0,13829.4648834964,357.596785275156,0.0,30747.0841065904,14187.0616687716,44934.145775362,3123621
1449,2019-02-07,107.3,108.05,108.25,106.5,38.26K,-1.15%,port183,Buenaventura,Colombia,COL,4,0,0,1,1,5,6,5541.06150510333,0.0,0.0,7258.23078012543,4620.13233662355,12799.2922852288,17419.4246218523,32524.3396610383,0.0,0.0,0.0,0.0,32524.3396610383,32524.3396610383,1091746,port812,New Orleans,United States,USA,0,5,0,0,6,5,11,0.0,22238.8238732271,0.0,0.0,1029.54978847767,22238.8238732271,23268.3736617048,0.0,16430.2074155275,0.0,0.0,51411.5286849851,16430.2074155275,67841.7361005126,3123624
1448,2019-02-08,105.6,107.05,107.7,105.25,39.34K,-1.58%,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,5225.50329397043,0.0,0.0,0.0,0.0,5225.50329397043,5225.50329397043,25130.0157398528,0.0,0.0,0.0,425.867391191783,25130.0157398528,25555.8831310446,1091747,port812,New Orleans,United States,USA,0,7,0,0,8,7,15,0.0,55236.4739194067,0.0,0.0,49234.5860945425,55236.4739194067,104471.060013949,0.0,85141.2329764711,0.0,0.0,47545.8130296837,85141.2329764711,132687.046006155,3123627
1447,2019-02-11,103.3,105.55,105.75,102.9,46.82K,-2.18%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,3090.08297936219,0.0,0.0,0.0,0.0,3090.08297936219,3090.08297936219,2006.45054515844,15262.7142205964,0.0,0.0,0.0,17269.1647657549,17269.1647657549,1091691,port812,New Orleans,United States,USA,2,4,0,0,8,6,14,0.0,4292.46759302661,0.0,0.0,13836.8408279696,4292.46759302661,18129.3084209962,1349.52858306766,26573.5180534803,0.0,0.0,84706.5339125051,27923.0466365479,112629.580549053,3123635
1446,2019-02-12,103.55,103.35,104.35,103.0,39.09K,0.24%,port183,Buenaventura,Colombia,COL,2,2,0,0,0,4,4,16719.4095459611,20300.1181847496,0.0,0.0,0.0,37019.5277307106,37019.5277307106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091697,port812,New Orleans,United States,USA,1,11,1,0,6,13,19,0.0,61144.7138248194,565.622434469891,0.0,21277.8766849264,61710.3362592893,82988.2129442157,5469.66961845335,80547.6311562316,0.0,0.0,51203.7806668299,86017.300774685,137221.081441515,3123636
1445,2019-02-13,102.3,103.9,103.95,102.1,41.85K,-1.21%,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,2400.96103925887,32237.5928773227,0.0,1825.63828275898,0.0,36464.1921993406,36464.1921993406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091750,port812,New Orleans,United States,USA,2,21,1,0,15,24,39,0.0,80838.5106638201,0.0,0.0,59718.8805501689,80838.5106638201,140557.391213989,8461.43840788123,312643.09179552,5356.23859917236,0.0,78610.1210091054,326460.768802574,405070.889811679,3123637
1444,2019-02-14,101.45,102.1,102.6,100.6,34.38K,-0.83%,port183,Buenaventura,Colombia,COL,3,1,1,0,1,5,6,4758.38813046971,5544.84226016865,4297.43570935876,0.0,3990.27271005108,14600.6660999971,18590.9388100482,10824.6204558387,0.0,0.0,0.0,0.0,10824.6204558387,10824.6204558387,1091752,port812,New Orleans,United States,USA,2,12,5,1,5,20,25,0.0,101329.098381329,4476.23011584403,0.0,27600.3163885155,105805.328497173,133405.644885688,17510.9655839425,148626.870170455,25624.5821911781,11681.9549889237,33605.0909215264,203444.3729345,237049.463856026,3123638
1443,2019-02-15,101.65,101.3,102.45,101.05,34.30K,0.20%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,5356.15960335454,0.0,0.0,0.0,0.0,5356.15960335454,5356.15960335454,2341.73696139324,0.0,0.0,0.0,0.0,2341.73696139324,2341.73696139324,1091766,port812,New Orleans,United States,USA,2,13,1,0,3,16,19,0.0,45863.2428849731,5456.19341620484,0.0,392.848812894996,51319.4363011779,51712.2851140729,14179.5063030161,166872.141054129,0.0,0.0,79505.5629235046,181051.647357145,260557.21028065,3123639
1442,2019-02-19,100.85,101.45,101.8,100.0,35.71K,-0.79%,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,12038.9566710362,0.0,0.0,0.0,0.0,12038.9566710362,12038.9566710362,0.0,0.0,0.0,0.0,324.786329149396,0.0,324.786329149396,1091789,port812,New Orleans,United States,USA,0,14,1,0,9,15,24,0.0,65446.1299183247,5752.27217560275,0.0,51693.7573967347,71198.4020939275,122892.159490662,0.0,151457.959175773,0.0,0.0,10351.8422623371,151457.959175773,161809.801438111,3123643
1441,2019-02-20,101.4,101.2,101.75,99.85,18.39K,0.55%,port183,Buenaventura,Colombia,COL,3,0,0,1,0,4,4,1368.5813772578,0.0,0.0,2588.13777395049,0.0,3956.71915120828,3956.71915120828,16512.8004206337,0.0,0.0,0.0,0.0,16512.8004206337,16512.8004206337,1091795,port812,New Orleans,United States,USA,1,3,0,0,2,4,6,949.051173802713,0.0,0.0,0.0,0.0,949.051173802713,949.051173802713,0.0,19509.5467374359,0.0,0.0,36336.8342420203,19509.5467374359,55846.3809794562,3123644
1440,2019-02-21,99.45,100.95,101.15,99.05,25.82K,-1.92%,port183,Buenaventura,Colombia,COL,4,0,0,0,1,4,5,15814.4696113318,0.0,0.0,0.0,3772.47045989368,15814.4696113318,19586.9400712255,12215.7065892495,0.0,0.0,0.0,0.0,12215.7065892495,12215.7065892495,1091807,port812,New Orleans,United States,USA,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.1884787734,0.0,1997.1884787734,3123645
1439,2019-02-22,100.0,99.6,100.35,99.4,18.18K,0.55%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,8171.60280681937,0.0,0.0,0.0,0.0,8171.60280681937,8171.60280681937,22427.663789492,0.0,0.0,0.0,0.0,22427.663789492,22427.663789492,1091812,port812,New Orleans,United States,USA,1,7,0,0,9,8,17,0.0,50678.7108355559,0.0,0.0,1863.36491444429,50678.7108355559,52542.0757500001,918.361687778219,105625.856561252,0.0,0.0,44369.7730582005,106544.21824903,150913.991307231,3123646
1438,2019-02-25,99.85,100.0,100.5,99.3,14.98K,-0.15%,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,2285.73686806257,0.0,0.0,1891.78121089601,0.0,4177.51807895858,4177.51807895858,0.0,16207.4180512149,0.0,0.0,0.0,16207.4180512149,16207.4180512149,1091830,port812,New Orleans,United States,USA,0,15,0,0,10,15,25,0.0,38194.9525401434,0.0,0.0,8799.44105524008,38194.9525401434,46994.3935953834,0.0,151805.642872809,0.0,0.0,75380.7201747649,151805.642872809,227186.363047573,3123649
1437,2019-02-26,96.8,99.45,99.6,96.35,25.44K,-3.05%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091864,port812,New Orleans,United States,USA,1,9,3,0,12,13,25,455.676596261996,18827.2561262725,998.11539061024,0.0,37151.7976024439,20281.0481131447,57432.8457155887,1371.36622047236,68456.9824767988,11256.9477256902,0.0,57187.8557781932,81085.2964229614,138273.152201155,3123650
1436,2019-02-27,98.95,97.1,99.5,96.8,27.68K,2.22%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,5534.62786794018,0.0,0.0,0.0,0.0,5534.62786794018,5534.62786794018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091869,port812,New Orleans,United States,USA,3,7,3,0,7,13,20,493.407033334071,12238.6437579176,5751.20344271091,0.0,10654.0013163381,18483.2542339626,29137.2555503007,5368.9726210513,93625.3976490129,37283.1267123705,0.0,52795.8162052732,136277.496982435,189073.313187708,3123651
1435,2019-02-28,98.45,99.2,99.75,97.4,19.69K,-0.51%,port183,Buenaventura,Colombia,COL,4,2,0,0,1,6,7,19701.8918957993,32439.4990610254,0.0,0.0,271.754265110267,52141.3909568247,52413.145221935,14135.7388960499,0.0,0.0,0.0,0.0,14135.7388960499,14135.7388960499,1091902,port812,New Orleans,United States,USA,1,8,0,0,6,9,15,0.0,11175.4329639571,0.0,0.0,1752.72335929605,11175.4329639571,12928.1563232532,467.950959581631,74224.6371369479,0.0,0.0,17300.6430108216,74692.5880965295,91993.2311073511,3123652
1434,2019-03-01,100.2,98.3,100.8,98.15,29.70K,1.78%,port183,Buenaventura,Colombia,COL,4,0,0,0,0,4,4,1374.65780883265,0.0,0.0,0.0,0.0,1374.65780883265,1374.65780883265,16808.9727267693,0.0,0.0,0.0,0.0,16808.9727267693,16808.9727267693,1091906,port812,New Orleans,United States,USA,1,1,0,0,9,2,11,0.0,2291.37010168051,0.0,0.0,13161.6750296691,2291.37010168051,15453.0451313496,1011.94668528521,16360.7277272402,0.0,0.0,24480.1757633541,17372.6744125254,41852.8501758795,3123653
1433,2019-03-04,97.35,100.65,100.95,97.05,24.74K,-2.84%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091924,port812,New Orleans,United States,USA,2,9,2,0,5,13,18,148.176040543226,102860.422682581,9077.45098460344,0.0,1058.10316021377,112086.049707727,113144.152867941,20130.3838073595,31749.1135359342,0.0,0.0,27659.8094768952,51879.4973432938,79539.306820189,3123656
1432,2019-03-05,99.65,97.35,100.25,97.15,24.74K,2.36%,port183,Buenaventura,Colombia,COL,1,0,0,1,0,2,2,13990.0968907206,0.0,0.0,550.618160660299,0.0,14540.7150513809,14540.7150513809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091928,port812,New Orleans,United States,USA,2,7,0,0,15,9,24,0.0,30274.1915428171,0.0,0.0,8405.20733833692,30274.1915428171,38679.398881154,8683.35144275737,108258.057745676,0.0,0.0,129040.998550346,116941.409188433,245982.407738779,3123657
1431,2019-03-06,98.7,99.95,100.05,98.3,14.68K,-0.95%,port183,Buenaventura,Colombia,COL,3,1,0,0,1,4,5,22025.6886027151,3215.33307745707,0.0,0.0,5354.17883392823,25241.0216801721,30595.2005141004,18746.0916132306,0.0,0.0,0.0,0.0,18746.0916132306,18746.0916132306,1091932,port812,New Orleans,United States,USA,2,5,2,0,8,9,17,0.0,0.0,0.0,0.0,70264.7572896409,0.0,70264.7572896409,12357.0456227545,100358.153155097,24703.3788576331,0.0,44689.0436518992,137418.577635484,182107.621287383,3123658
1430,2019-03-07,96.85,98.6,99.3,96.8,21.10K,-1.87%,port183,Buenaventura,Colombia,COL,4,1,0,1,0,6,6,23291.5224119458,0.0,0.0,2710.98197276378,0.0,26002.5043847095,26002.5043847095,12696.1365444973,13075.5334338712,0.0,0.0,0.0,25771.6699783685,25771.6699783685,1091935,port812,New Orleans,United States,USA,2,11,2,0,5,15,20,0.0,8575.96678192235,670.510620989624,0.0,20058.1536785602,9246.47740291197,29304.6310814722,10227.5692226439,149746.699210238,26774.6242410108,0.0,40245.0997784838,186748.892673893,226993.992452377,3123659
1429,2019-03-08,98.5,97.05,98.6,96.7,20.49K,1.70%,port183,Buenaventura,Colombia,COL,4,1,0,1,0,6,6,22278.0169578547,0.0,0.0,1817.96806214013,0.0,24095.9850199949,24095.9850199949,2524.73724099588,18203.2787958196,0.0,0.0,0.0,20728.0160368155,20728.0160368155,1091938,port812,New Orleans,United States,USA,2,12,1,0,9,15,24,2658.18483865332,0.0,4779.33698039363,0.0,14907.2806413631,7437.52181904695,22344.80246041,4693.83492156101,166708.181255127,0.0,0.0,63187.0055660952,171402.016176688,234589.021742783,3123660
1428,2019-03-11,97.2,97.9,98.25,97.0,18.07K,-1.32%,port183,Buenaventura,Colombia,COL,2,1,0,1,0,4,4,3810.14302881811,26499.9220578143,0.0,917.807216229277,0.0,31227.8723028617,31227.8723028617,2056.83577120307,0.0,0.0,0.0,0.0,2056.83577120307,2056.83577120307,1091947,port812,New Orleans,United States,USA,1,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.37768632827,0.0,0.0,0.0,21740.2916863421,1750.37768632827,23490.6693726704,3123665
1427,2019-03-12,96.0,97.2,98.15,94.65,32.58K,-1.23%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091949,port812,New Orleans,United States,USA,1,2,0,0,7,3,10,0.0,986.98668260595,0.0,0.0,5033.00690913185,986.98668260595,6019.9935917378,4210.9379471659,35755.2446929217,0.0,0.0,32703.6078212338,39966.1826400876,72669.7904613214,3123666
1426,2019-03-13,97.65,96.0,97.75,95.2,22.95K,1.72%,port183,Buenaventura,Colombia,COL,3,4,0,0,1,7,8,15076.5232364508,49045.7249801912,0.0,0.0,2187.84028746369,64122.248216642,66310.0885041057,8526.1538627112,914.027040177796,0.0,0.0,0.0,9440.180902889,9440.180902889,1091951,port812,New Orleans,United States,USA,0,20,3,0,10,23,33,0.0,45772.8032995913,10416.9976560296,0.0,889.277785494647,56189.8009556209,57079.0787411155,0.0,192608.892916197,284.078914421923,0.0,89688.0848110402,192892.971830619,282581.056641659,3123667
1425,2019-03-14,97.15,97.55,98.7,96.6,19.32K,-0.51%,port183,Buenaventura,Colombia,COL,4,1,0,1,0,6,6,18956.4429372032,21690.7375814286,0.0,2270.53084599075,0.0,42917.7113646225,42917.7113646225,13034.836997255,0.0,0.0,0.0,0.0,13034.836997255,13034.836997255,1091954,port812,New Orleans,United States,USA,1,6,5,0,5,12,17,0.0,36867.2687705944,5198.5198795796,0.0,7190.28841200208,42065.788650174,49256.0770621761,2387.03757673036,95939.2976590155,18434.4556093031,0.0,10442.5618051412,116760.790845049,127203.35265019,3123668
1424,2019-03-15,97.8,97.15,97.85,96.55,13.48K,0.67%,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,1933.61700605281,4771.35250830056,0.0,907.887087792046,0.0,7612.85660214542,7612.85660214542,0.0,0.0,0.0,101.048181363975,0.0,101.048181363975,101.048181363975,1091957,port812,New Orleans,United States,USA,2,7,1,0,5,10,15,2196.86967997851,47411.4513093872,6575.41567981049,0.0,5061.77599749973,56183.7366691762,61245.512666676,2145.66186039644,50531.7790255612,0.0,0.0,4594.79621332547,52677.4408859577,57272.2370992832,3123669
1423,2019-03-18,96.85,97.0,97.95,96.3,14.56K,-0.97%,port183,Buenaventura,Colombia,COL,1,1,0,0,1,2,3,6582.34909282363,0.0,0.0,0.0,524.21916403353,6582.34909282363,7106.56825685716,0.0,48306.4823021027,0.0,0.0,0.0,48306.4823021027,48306.4823021027,1091966,port812,New Orleans,United States,USA,1,8,1,0,6,10,16,0.0,29009.3068280847,3454.15256548813,0.0,3002.22386286547,32463.4593935728,35465.6832564383,8699.39127311471,55847.2228175922,0.0,0.0,52353.6482778307,64546.6140907069,116900.262368538,3123672
1422,2019-03-19,96.65,96.9,97.8,96.5,17.56K,-0.21%,port183,Buenaventura,Colombia,COL,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,3026.61010627767,0.0,3026.61010627767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091969,port812,New Orleans,United States,USA,0,3,2,0,1,5,6,0.0,18644.9104652185,2831.13376074673,0.0,0.0,21476.0442259652,21476.0442259652,0.0,0.0,8631.50349170937,0.0,2576.15927738713,8631.50349170937,11207.6627690965,3123673
1421,2019-03-20,97.45,99.5,99.55,97.1,11.94K,0.83%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19941.1939770202,0.0,0.0,0.0,0.0,19941.1939770202,19941.1939770202,1091972,port812,New Orleans,United States,USA,3,9,2,0,11,14,25,0.0,32310.3187954829,2023.66462700978,0.0,30882.6618015977,34333.9834224927,65216.6452240904,15515.4642422708,42068.1615116169,0.0,0.0,95483.6556806613,57583.6257538877,153067.281434549,3123674
1420,2019-03-21,97.55,97.7,99.0,97.3,6.97K,0.10%,port183,Buenaventura,Colombia,COL,3,1,0,0,1,4,5,14145.4334257999,29083.7568351969,0.0,0.0,4563.98750160734,43229.1902609969,47793.1777626042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091975,port812,New Orleans,United States,USA,2,13,2,0,5,17,22,0.0,171376.365737731,1132.98793180346,0.0,1571.08854980747,172509.353669534,174080.442219342,4335.35825382266,155691.674375851,6254.23136201553,0.0,52252.6955883302,166281.263991689,218533.959580019,3123675
1419,2019-03-22,96.65,97.85,98.15,96.45,5.72K,-0.92%,port183,Buenaventura,Colombia,COL,3,1,0,0,0,4,4,10428.4568742417,2938.11215913941,0.0,0.0,0.0,13366.5690333811,13366.5690333811,12124.947795331,0.0,0.0,0.0,0.0,12124.947795331,12124.947795331,1091978,port812,New Orleans,United States,USA,3,7,3,0,8,13,21,539.637769706846,24803.9178626257,10084.6236178033,0.0,13049.6489578866,35428.1792501358,48477.8282080224,8158.02356051363,74825.6755807105,16390.1420983876,0.0,58725.883792126,99373.8412396117,158099.725031738,3123676
1418,2019-03-25,96.9,96.55,97.45,95.3,10.50K,0.26%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,0.0,25021.2212197542,0.0,0.0,0.0,25021.2212197542,25021.2212197542,677.322764810044,0.0,0.0,0.0,0.0,677.322764810044,677.322764810044,1091990,port812,New Orleans,United States,USA,2,7,3,0,8,12,20,0.0,23318.6003202575,4732.35135550875,0.0,22964.7364844822,28050.9516757663,51015.6881602485,5951.01036857464,88507.3547872983,15996.0863221847,0.0,37873.6897623066,110454.451478058,148328.141240364,3123691
1417,2019-03-26,97.95,96.95,98.35,96.7,13.58K,1.08%,port183,Buenaventura,Colombia,COL,2,0,0,2,0,4,4,11946.7931029815,0.0,0.0,3497.81790995364,0.0,15444.6110129352,15444.6110129352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091992,port812,New Orleans,United States,USA,2,4,1,0,8,7,15,1760.83857656643,32283.0512362863,0.0,0.0,18774.07870383,34043.8898128527,52817.9685166827,13060.6251178153,47995.3090110072,5338.57696889745,0.0,25020.179570399,66394.51109772,91414.690668119,3123698
1416,2019-03-27,96.45,97.55,98.95,96.0,17.06K,-1.53%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091994,port812,New Orleans,United States,USA,1,11,1,0,5,13,18,0.0,33154.9473014449,9495.31154250839,0.0,7482.62812755623,42650.2588439533,50132.8869715095,1413.16572146979,106517.435904003,0.0,0.0,25666.8485904269,107930.601625473,133597.4502159,3123747
1415,2019-03-28,96.6,96.0,97.2,95.35,14.13K,0.16%,port183,Buenaventura,Colombia,COL,4,0,0,0,1,4,5,6343.04532341175,0.0,0.0,0.0,3990.27271005108,6343.04532341175,10333.3180334628,12726.4715439267,0.0,0.0,0.0,0.0,12726.4715439267,12726.4715439267,1091996,port812,New Orleans,United States,USA,2,3,1,0,7,6,13,0.0,46845.3649177836,0.0,0.0,38190.7576834558,46845.3649177836,85036.1226012394,5768.51786227653,5836.29119358795,3391.51552041979,0.0,56986.3802060721,14996.3245762843,71982.7047823564,3123757
1414,2019-03-29,97.05,96.75,98.2,96.75,13.39K,0.47%,port183,Buenaventura,Colombia,COL,2,2,0,1,0,5,5,8048.88186942021,4355.86359766582,0.0,1151.80686039311,0.0,13556.5523274791,13556.5523274791,858.137211569479,23559.3223900499,0.0,0.0,0.0,24417.4596016194,24417.4596016194,1091998,port812,New Orleans,United States,USA,2,6,1,0,11,9,20,0.0,35270.6379083684,0.0,0.0,66308.9775046797,35270.6379083684,101579.615413048,9665.68885057993,110382.408076237,542.520871346533,0.0,56784.9174467803,120590.617798163,177375.535244944,3123763
1413,2019-04-01,94.6,96.8,97.4,94.15,26.95K,-2.52%,port183,Buenaventura,Colombia,COL,2,3,0,0,0,5,5,7976.04487180852,13987.6575541541,0.0,0.0,0.0,21963.7024259626,21963.7024259626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092053,port812,New Orleans,United States,USA,1,5,1,0,10,7,17,0.0,1694.30064803634,88.9511763385683,0.0,48646.6562717629,1783.25182437491,50429.9080961378,4792.99089413759,48119.6415620394,11752.0723310298,0.0,67331.8317946718,64664.7047872068,131996.536581879,3123779
1412,2019-04-02,94.2,94.8,95.1,93.8,14.67K,-0.42%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,9881.1241489676,0.0,0.0,0.0,0.0,9881.1241489676,9881.1241489676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092062,port812,New Orleans,United States,USA,2,8,3,0,15,13,28,1733.69048994464,16937.6216513991,2695.57820853151,0.0,21934.3175265773,21366.8903498752,43301.2078764526,3255.59541286058,108872.707554943,6134.54981070165,0.0,82074.5786404096,118262.852778505,200337.431418915,3123785
1411,2019-04-03,97.85,94.25,98.35,93.85,27.79K,3.87%,port183,Buenaventura,Colombia,COL,3,1,0,0,1,4,5,9914.90420302727,30071.1289102615,0.0,0.0,0.0,39986.0331132888,39986.0331132888,9856.90813364059,0.0,0.0,0.0,157.885570082669,9856.90813364059,10014.7937037233,1092069,port812,New Orleans,United States,USA,2,6,1,0,3,9,12,0.0,10676.9292184224,6603.62691519034,0.0,15811.1701830632,17280.5561336127,33091.7263166759,7381.3407167173,68162.7967878136,0.0,0.0,16548.5302533753,75544.1375045309,92092.6677579062,3123791
1410,2019-04-04,97.8,97.6,99.4,97.05,34.87K,-0.05%,port183,Buenaventura,Colombia,COL,2,1,0,1,0,4,4,5210.57053547232,25249.4046083257,0.0,455.063111793195,0.0,30915.0382555912,30915.0382555912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092076,port812,New Orleans,United States,USA,1,7,3,0,9,11,20,0.0,49981.3595307648,4386.2568912217,0.0,80330.3492177451,54367.6164219865,134697.965639732,5697.56288815726,88060.1264929119,25936.6821436356,0.0,37797.7045186241,119694.371524705,157492.076043329,3123836
1409,2019-04-05,95.75,97.4,98.15,95.6,34.13K,-2.10%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,3838.12891142238,0.0,0.0,0.0,0.0,3838.12891142238,3838.12891142238,1475.75604634121,0.0,0.0,0.0,0.0,1475.75604634121,1475.75604634121,1092129,port812,New Orleans,United States,USA,2,2,0,0,6,4,10,0.0,11219.1893953445,0.0,0.0,8914.26648095521,11219.1893953445,20133.4558762997,4117.59680839079,6648.12450591368,0.0,0.0,9987.5222168499,10765.7213143045,20753.2435311544,3123839
1408,2019-04-08,95.5,95.8,96.35,94.65,36.53K,-0.26%,port183,Buenaventura,Colombia,COL,2,0,1,0,0,3,3,12108.635211129,0.0,3461.31857799552,0.0,0.0,15569.9537891245,15569.9537891245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092191,port812,New Orleans,United States,USA,1,5,2,0,9,8,17,0.0,40383.6143656912,7851.50986813294,0.0,24335.7301826619,48235.1242338242,72570.854416486,7662.3857904703,69096.2882486094,10603.9475179076,0.0,91660.7832718683,87362.6215569873,179023.404828856,3123851
1407,2019-04-09,96.1,95.75,97.3,95.6,44.72K,0.63%,port183,Buenaventura,Colombia,COL,1,0,1,1,0,3,3,0.0,0.0,604.358510824897,2295.82502273255,0.0,2900.18353355745,2900.18353355745,3264.80751137027,0.0,0.0,0.0,0.0,3264.80751137027,3264.80751137027,1092198,port812,New Orleans,United States,USA,0,9,0,0,7,9,16,0.0,36666.7906050636,0.0,0.0,34474.6053004407,36666.7906050636,71141.3959055043,0.0,95625.5224993173,0.0,0.0,76072.2048059266,95625.5224993173,171697.727305244,3123856
1406,2019-04-10,96.75,96.2,96.95,95.6,28.03K,0.68%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,4108.01360046817,0.0,0.0,0.0,0.0,4108.01360046817,4108.01360046817,10014.2958153626,0.0,0.0,0.0,0.0,10014.2958153626,10014.2958153626,1092202,port812,New Orleans,United States,USA,2,10,2,0,7,14,21,881.309747444233,86964.8900643446,16046.0353850995,0.0,4641.88780785616,103892.235196888,108534.123004745,3170.33303807187,93666.9122046037,0.0,0.0,60937.6917684043,96837.2452426755,157774.93701108,3123860
